Date,Text,Score,Username,Sentiment
2025-03-19 11:11:10,jaringan duperbaiki moontoon,3,Achmad Fajar C,Netral
2025-03-19 11:10:53,Bgus,5,Wardi Maulana,Positif
2025-03-19 11:10:44,game setannnnnnnnnnn,1,Roslan bin Ibrahim lan lan,Negatif
2025-03-19 11:10:41,hp realme c15 ngebug bjir buat ml an nge freeze padahal jaringan aja bagus.,1,Ovo Jo,Negatif
2025-03-19 11:10:35,Mending pindah epep ini game kebanyakan drak sistem,1,Sifrini Manampiring,Negatif
2025-03-19 11:10:21,kuota gua diserap Ama ini geme GK ngotak kali jrir 1 macth aja 200mb tolong diperbaiki lah moonton,1,DEK JA,Negatif
2025-03-19 11:09:37,the best game,5,Our Game account,Positif
2025-03-19 11:08:18,kenapa setelah update akun saya kena ban padahal saya tidak pernah pake cheat atau semacamnya tolong dibantu,5,Fendi Setiadi,Positif
2025-03-19 11:08:01,mantap ton upgrade dua kali gua mantap,2,Brian Anggara,Negatif
2025-03-19 11:07:34,Top markotop dah..,5,NOVRY PRASETYO,Positif
2025-03-19 11:07:05,mantap,5,Risal Leon,Positif
2025-03-19 11:06:45,"Kenapa gak adil moonton, abis turun season kok musuhnya pada ex imo sedangkan tim ex mawi",1,Jujun Garut,Negatif
2025-03-19 11:06:39,SKIN EFEK TIPIS TIPIS AMPAS,1,yalsin aditia,Negatif
2025-03-19 11:06:33,ini game gokil banget sih,5,Decky Poluan,Positif
2025-03-19 11:06:31,saya baru update terbaru tapi selesai update Game nya tidak bergerak ini kenapa dan solusinya gmna,5,Cecep Kemod,Positif
2025-03-19 11:06:31,"game ezz, banyak Ade ade'an",4,Xryo,Positif
2025-03-19 11:06:25,masih stay dari tahun 2017 meski jarang² maen karena kerjaan tapi masih syuka gak ada maen lagi selain aplilkasi game mobile legend,5,Sri Sugiarti,Positif
2025-03-19 11:06:00,Tolong perbaiki lagi agar tidak ngefris saat war,5,Ahmad Ngfly,Positif
2025-03-19 11:05:31,gem nya seru bikin gac tidur,5,Ilham Boleng39,Positif
2025-03-19 11:05:29,mantap,5,Udin Aja,Positif
2025-03-19 11:05:05,PLAYER NYA RAMAH TAMAH COCOK DIMAINKAN BERSAMA²,5,Andar Bellgyahadi,Positif
2025-03-19 11:04:57,ya 100K,5,Muhammad Jaenudin ejen,Positif
2025-03-19 11:04:30,Karena hpku patah patah,2,Aulia Nugroho,Negatif
2025-03-19 11:04:20,Game kikirr,1,Efirius Ndruru,Negatif
2025-03-19 11:04:05,sangat bagus karena banyak momen yang sangat bagus,5,Ali Anapiah,Positif
2025-03-19 11:03:46,keren game nya,5,Rizcy15,Positif
2025-03-19 11:03:34,game drak sistem,5,fandi ajah,Positif
2025-03-19 11:03:23,SERVER lain banyak BUG dan LAG.....menyedihkan !!!. PENGEMBANG cuma ingin player TOP UP dengan SKIN SAMPAH. Banyak player yang PENSIUN....hal BIASA juga bagi pengembang...MENYEDIHKAN !!!,1,July Leonard,Negatif
2025-03-19 11:03:18,"download data bikin HP nge frem, bikin darah tinggi",1,Muhammadagha Izzuliffat,Negatif
2025-03-19 11:03:01,tolong hapus dark sistem monton,3,Fahri,Netral
2025-03-19 11:02:46,kebanyakan update ngebug nya ga di urus,1,Zahra Choiii,Negatif
2025-03-19 11:01:43,"ini kenapa abis di update jdi ga bisa masuk ke ml nya sih,padahal penyimpanan ga full,jaringan juga bagus",3,Wiwin Ariyanti,Netral
2025-03-19 11:01:42,game yang sangat peduli dengan komunitass,5,Muhammad al Farid,Positif
2025-03-19 11:00:29,dapat tim jelek trus,1,Haryth X,Negatif
2025-03-19 11:00:12,kadang suka ngeleg,3,EKA OKTAVIANI,Netral
2025-03-19 11:00:03,bagus,5,Alisa Alisa,Positif
2025-03-19 11:00:00,"apalikasinya bagus fitur"" nya juga baguss enk klo gabut main nya",5,Hanna Selfaaa23,Positif
2025-03-19 10:59:58,suka banget sama game ini terbaik pokonya,5,Dewi Dewi,Positif
2025-03-19 10:59:51,Asik sih cuma aq nya aja kurang mahir dlm bermain....,5,Sumiati Ahmad,Positif
2025-03-19 10:59:44,game nya bagus dan seru cocok buat bulan puasa🗿,5,Rizky Saputra,Positif
2025-03-19 10:59:35,"tolong di perbaiki sistem nya montoon terutama soal jaringan tolong optimalkan kinerja sistem nya soalnya baru pertama kali saya main game tapi ping saya seburuk itu,padahal ping saya lumayan bagus",4,Muhammad Rudho Fahrul Islam,Positif
2025-03-19 10:59:34,game nya bagus sihhh tpi tolong jaringan nya suka ngeleg🤬,4,Taufik Hidayat,Positif
2025-03-19 10:59:13,sekarang mllb makin keren aja ya aku suka tolong di benerin data nya kok sy download data uda full masi aja ada yang kurang kali ini dan aku sy ke ban saya tidak perna menggunakan chat apapun knp akun ku legends 5 di ban apa salah aku sy saya kasih bintang 3 dulu nanti kalo dh jadi kasih bintang 5 aku,4,Viel Barsa',Positif
2025-03-19 10:59:08,good,5,Makiredmi 13note,Positif
2025-03-19 10:59:07,MANTAP,5,Fachru Resy,Positif
2025-03-19 10:58:42,"klo update gk mandang player yg hp kentang penyimpanan gk seberapa, dri penyelesaian dowload 100% turun 34%, gk bsa maen lgi klo gak dowload ulang, game maruk kebanyakan makan duit haram lu",1,M astari,Negatif
2025-03-19 10:58:35,Game nya bagus banget kalo ada pelanggaran di kasih pelajaran,5,Bastian dan Delen,Positif
2025-03-19 10:58:24,game dark sistem anjayy di kasih coklat mulu baru juga season terus aja di kasih dark sistem boottt,5,Rizky Zafkiel,Positif
2025-03-19 10:58:15,ini game favorit saya sepanjang masa,5,Seetwoone Muda,Positif
2025-03-19 10:58:12,Game bisa bikin stres depresi dan frustasi,3,Gaming Luthfi,Netral
2025-03-19 10:58:04,matc making dan RW,1,salman maulana,Negatif
2025-03-19 10:57:33,Bagus aplikasinya tapi kenapa saya selalu kenatrol itu sangat merugikan,4,Nikeisha Natha gina,Positif
2025-03-19 10:57:29,Ml parah sinyah harus bagus mulu jaringan jlek ga bisa gerak sama sekali nyusahin per baiki dong gimana caranya stabil di jaringan jelek tolong dong😡,1,Acip Kusuma,Negatif
2025-03-19 10:57:02,Tambahkan lovers jadi 5,5,Lisalis rara,Positif
2025-03-19 10:56:49,Bagus bet,5,Faqih Zain,Positif
2025-03-19 10:56:41,mobile legends 👍,5,Cahaya LiLo,Positif
2025-03-19 10:56:38,Keran,5,Reyno Prasetyo,Positif
2025-03-19 10:56:26,mantap,5,Steven Juliano felix,Positif
2025-03-19 10:55:34,Belum di perbaiki dah perasaan ni game dari dulu keknya kek gitu aja isi match makingnya,4,Adimas Dimas,Positif
2025-03-19 10:54:56,Game nya seru tapi minus nya ketemu teman teman draksyitem haduyy dah penat pust nie😭,3,Pramana anwar,Netral
2025-03-19 10:54:47,perlu bnyak perbaikan sih ini game. soal nya Masi bnyak yang cheat tiba2 pink tinggi.. terus untuk rank juga harus nya di sesuai kan kadang masih bnyak di tier tinggi main nya kurang paham seperti hasil jokian.,2,Rizal Ayee,Negatif
2025-03-19 10:54:36,untuk sekarang lumayan bagus tetapi sinyal selalu merah saat bertarung battlefight in game,5,M RAFI PRATAMA,Positif
2025-03-19 10:54:29,"game sangat enak dimainkan dan saya suka dengan game ini, game tidak membosan kan game ini adalah game no 1 bagi saya dan saya ingin mengasih saran agar karakter karakter di game ini tidak banyak dinerf",5,Genji Mulia,Positif
2025-03-19 10:54:24,"Bagus no bosan"" banyak skin gratis hd bangett no ngeleg no bug but.. klo ketemu dark sustem susahnya minta ampunnn",5,Azura Zuhairin,Positif
2025-03-19 10:53:52,easy game,5,Maulana Sabil,Positif
2025-03-19 10:53:50,"alhamdulilah skin gratis nya menggantikan sakit hati karena dapat tim yang menyebalkan, semoga moonton makin rajin bagi skin gratis nyaa",5,danar 23,Positif
2025-03-19 10:53:49,"Banyak Banyakin Berbagi skin gratis moonton, dan terima kasih telah membuat hari - hari saya seru walau kadang ada darksistem yang bermunculan tapi itu gk papa.tetap berkarya terus moonton",5,Muh. Dzaky Al-Ahnaf,Positif
2025-03-19 10:53:31,"sudah bagus, cuman kalau bisa tambahkan fitur pemberitahuan untuk skill 1 dan 2 (cooldown nya). soalnya bayangkan exp arlot dan tank montage ulti arlot ada tapi skill 2 gak ada itu agak mengganggu jadi tolong di tambah fitur pemberitahuan cooldown skill untuk skill 1 dan 2 ataupun 3. terima kasih",5,Dev. abrar08,Positif
2025-03-19 10:53:00,mantap,5,Irwan ridwan,Positif
2025-03-19 10:52:15,"abis di update grafiknya jadi makin mantep, makin suka karna beberapa Hero yg cupu di buff lagi, jadi bisa ngimbangin hero' meta yg lain.",4,for Games,Positif
2025-03-19 10:51:48,kurang baik untuk kesehatan mental,1,Yoga Herawan,Negatif
2025-03-19 10:51:33,gamee inii sangatt baguss sangking bagusss nyaa sayaa smpee bantingg hapee🥰🤭🤭,5,Safna _ J _S,Positif
2025-03-19 10:51:22,Gemya seru,5,FATIMAH FATIMAH,Positif
2025-03-19 10:51:00,Good👍,5,Lestari Amanda,Positif
2025-03-19 10:50:51,baguss,5,MR MARSEL MARSEL,Positif
2025-03-19 10:50:42,plis lah kasih fitur reply yg bs di maju mundurin,4,Zaidan Adn,Positif
2025-03-19 10:49:40,"Setiap update gamenya selalu ngelag, tiap main dapatnya selalu dark sistem mulu,capek negupush dikasihnya tim ngampas mulu, tambah banyak yang pindah gara2 begni",2,MUH RISKI,Negatif
2025-03-19 10:49:36,moonton abis event loginnya di lamain gaje mau logindoang gabisa mendingan hok,4,Tomi Saputra,Positif
2025-03-19 10:49:28,"masa kalah mulu menang cuma sekali kalah terus menerus mooton kasih tim yang seimbang jangan tim musuh lebih kuat tim kami jadi kualahan jadi kalah deh moonton jangan kasih kalah terus kami susah susah dapatkan bintang eh tau tau malah kalah ,semua orang yg kalah pasti akan kecewa dan meninggal kan ml aku kasih saran jangan kasih kalah terus, kasih skin dan hero juga",1,Aura,Negatif
2025-03-19 10:49:07,mantap,5,Alfasya Lsm,Positif
2025-03-19 10:48:55,bagus,5,Aldi Fajar,Positif
2025-03-19 10:48:39,keren ni,5,Rahmat Hariyanto Hariyanto,Positif
2025-03-19 10:48:35,"Maaf saya kurangi,Grafik skrng gajelas",5,rizal gustomo,Positif
2025-03-19 10:48:28,gamenya enak banget bisa main berlima dan gamenya bagus,5,Alisya S,Positif
2025-03-19 10:48:23,gamenya seru,5,Muhammad Abdur Rosyid,Positif
2025-03-19 10:48:12,saya beri satu karena. baru brpa minggu gak main masak renk kubturun masak kembali ke mastee hadeh...sangat2 buruk tolong di perbaiki rank jangan turun bukan kalaah atau apa. ini p cuman lama gk.main hu..m,1,Riyan Islam,Negatif
2025-03-19 10:47:49,bagus,5,Keysha Chantika,Positif
2025-03-19 10:47:42,Secara sistem udh lumayan sekarang kinerja nya gak seburuk dulu,5,Ricko Adriano,Positif
2025-03-19 10:47:39,best,5,William Melden,Positif
2025-03-19 10:47:12,rating 5 ya adik adik,5,Apri123 45,Positif
2025-03-19 10:47:05,"Gw donlod lgi ni game klo sistem timnya di ubah jadi lebih baik, 🗿🤒😠",1,Muhammad idria Idris,Negatif
2025-03-19 10:46:57,Udh pake 2 tahun lebih game bagus dan lancarrr,5,Zaki Aziz,Positif
2025-03-19 10:46:47,topp,5,Muhammad Arifin,Positif
2025-03-19 10:46:43,sayangnya suka seperti kurang jaringan,5,Martodiansyah Thudiyet,Positif
2025-03-19 10:46:41,game nya seru tapi moonton minta diamond cuma 25,5,Sugi Sugito,Positif
2025-03-19 10:46:16,1 aja karena burikk,1,Rayhan Kurnia Saifulloh,Negatif
2025-03-19 10:45:53,"pengguna cheat koneksi signal berkeliaran, gila aja tiba tiba lag dari awal game sampe kelar, KLO cheat damage sih keliatan tapi kalo cheat signal kan susah ngelihat nya, tolonglah ini proteksi anti cheat diupgrade.",2,Alvin Nurcahyo,Negatif
2025-03-19 10:45:38,Good Game.........................................,5,Wahyu Laksono,Positif
2025-03-19 10:45:25,not bad,5,Nihayatul Mufidah,Positif
2025-03-19 10:45:25,keep better,5,raden zaevan,Positif
2025-03-19 10:45:14,"Buff hayabusa, H A Y A B U S A NEED B U F F!!!!!!!!",5,Andrea Syahdewa Alfurqan,Positif
2025-03-19 10:45:12,Mantap kasih win dong raja tenk,5,Arya Ryaa,Positif
2025-03-19 10:44:32,game yg bgus,5,Ikbal Saputra,Positif
2025-03-19 10:44:26,Untuk moonton yang terhormat jika nada mau buat irang lose streak jangan lah minimal kayak penjoki main mudah udah kayak pembuat game yang kasih ulasan kecil setuju gk moonton gk kasih lose streak adn lagg .. Yess or no ..,5,Elven Wan,Positif
2025-03-19 10:44:23,Gem ini sangat baguss,5,Murnila Wati,Positif
2025-03-19 10:44:13,👍👍,5,Akmal,Positif
2025-03-19 10:44:10,"saya menyukai mobile legend tapi game ini terlalu pelit untuk naik ke rank selanjutnya,plis admin mobile legend jangan pelit lah buat naik ke rank/naikin bintang rank nya game nya lumayan seru hanya saja terlalu pelitttttt",4,Talita Ramadhani,Positif
2025-03-19 10:43:57,Ya bagus cuman punya otak gak pas ngasih musuh tim ku kek sampah musuh ny kek pro player,3,Naveza raha Aprillio,Netral
2025-03-19 10:43:42,game kikir,5,Supri Sumanto,Positif
2025-03-19 10:43:41,rank naik turun...jadi males main,1,Eful Mam,Negatif
2025-03-19 10:43:13,bagaimana ceritanya ini... sudah naik ke mythic. tiba-tiba terjadi update dan mengalami penurunan yang ga wajar langsung ke epic 2. GILA,1,Tezar Kurniawan,Negatif
2025-03-19 10:42:34,susah naik diglory,2,Lipus Zebua,Negatif
2025-03-19 10:42:33,mantap,5,Jhon Piter,Positif
2025-03-19 10:42:29,"Seharusnya MVP kalah tidak kehilangan bintang, karena sangat merugikan.",1,Khoirul Rojikin,Negatif
2025-03-19 10:42:02,bagus bgt ketika update,5,Haidar,Positif
2025-03-19 10:41:43,"semoga monton ngebaca ini, pen imooooooooo monton😭",5,Muhamad Sutisna,Positif
2025-03-19 10:41:22,"Game yang sangat bangus! membuat saya terhibur dan pilihan hero yang banyak, dapat menghilangkan setres, melatih diri untuk berkerja sama, dan mencari teman. Selain itu, saya suka desain nya mulai dari skin hingga hero.",5,Fatmatiwi,Positif
2025-03-19 10:41:17,dark system itu real bukan Madrid,3,Ahmad Makky,Netral
2025-03-19 10:40:47,"kenapa ya setiap saya main selalu di kasih teman"" macam bot saya main tu kayak berjuang sendiri lainya pada ga serius al hasil cuma kalah menang terus gitu berulang",2,Bungaanjar Andriani,Negatif
2025-03-19 10:40:23,gem bagus tapi mancing up ya lama,5,Marto Ilham,Positif
2025-03-19 10:40:11,bagus lah cuma sinyal ye agak susah,5,Jaya Wijaya,Positif
2025-03-19 10:40:02,Game sakit kepala,5,Fahmi Musyafa,Positif
2025-03-19 10:39:54,sangat puwas,5,Hamdani Kisaran,Positif
2025-03-19 10:39:34,game yg bagus semoga gak ada yg bermain curang,5,Smoky 87,Positif
2025-03-19 10:39:01,sempurna,5,Firman Indri,Positif
2025-03-19 10:38:45,top,5,Seno Vano,Positif
2025-03-19 10:38:37,keren cuma sayang terlalu kebanyakan update jadi ram gue agak ngelag,5,Boss Ayam,Positif
2025-03-19 10:38:26,sangat menyenangkan,5,Ulin nuha aulia jirjiz,Positif
2025-03-19 10:38:24,mantap lah,5,Manding Raya,Positif
2025-03-19 10:38:09,Sangat bagus,5,Muhammad Sultan,Positif
2025-03-19 10:38:02,"jaringan ku bagus, tapi di pertandingan lag parah:(, cemana ini muntun, suka ngebug di detik 5 mw ke loading screen, patah patah😞",1,Ummi AfiCha R-K Olsh,Negatif
2025-03-19 10:37:18,"suka sih sama game nya tapi bnyak orng"" toxic",2,Gie ralldine,Negatif
2025-03-19 10:36:53,tolong ke pada pihak pestor hapus game inih karna game inih Rusak bisa me ngakibat kan pemain nyh mengalami gangguan jiwa dan penyakit lain nyh,1,Sintia AFF,Negatif
2025-03-19 10:36:37,tolong di perbaiki bug nya tersiksa hp kentang,4,Muhamad Kholid,Positif
2025-03-19 10:36:13,Sumpah seru bet gileee,5,Darmadi,Positif
2025-03-19 10:36:10,good,4,Samad Mad,Positif
2025-03-19 10:35:25,Benerin tuh server ngelek,1,Fadhel Ridwan,Negatif
2025-03-19 10:35:25,setelah season ini kok turun nya jauh kalii,5,Dinasty Meubel,Positif
2025-03-19 10:34:45,bagus bngt,5,Chelsea,Positif
2025-03-19 10:34:36,karena ada beberapa hero hebat tapi mobile Legends rank di turunnin banyak banget,5,Ari Boncel,Positif
2025-03-19 10:34:24,"game gajelas, tim dikasih 2 BOT musuh lengkap player",1,Ak William,Negatif
2025-03-19 10:34:12,game ramah dan bayak dark sistem,5,jacinto soares,Positif
2025-03-19 10:34:09,"saya suka, Tapi penyimpanannya terlalu besarr",5,Muhlistonuo,Positif
2025-03-19 10:34:02,"GAME GA JELAS, SUKANYA NURUNIN RANK, SEKALI NURUNIN LANGSUNG 5 KALI 10 KALI KALAH. MOOONTODDD GA JELASS DIKASIH SKIN GRATIS MALAH BIKIN ANJLOK RANK . NGOTAKKK MOOONTONNN. RATE BINTANG 1 AJA",5,ardian nuzula,Positif
2025-03-19 10:33:44,punah kan dark system,5,Muh Fikri,Positif
2025-03-19 10:33:43,mantab,5,fadhilah 99,Positif
2025-03-19 10:33:37,Gme nya sangat baik tapi syang banyak drank sistem di mana mana,2,Femi Femi,Negatif
2025-03-19 10:33:33,"dikit dikit updet dikit updet, game rakus..,",1,Hendri Hendri,Negatif
2025-03-19 10:33:08,Gw agak gak suka karena terlalu banyak dark sistem di permainan ini yang menyebabkan Darah tinggi,3,Rayya Danu,Netral
2025-03-19 10:33:07,"Game nya baguss, Tapi Skinnya Mahal Mahal, Mohon min Di murahin sedikit🗿",5,Perdana Mentri,Positif
2025-03-19 10:33:06,maaf bukan kita jelekin gem nya ya. ini habis di updet bukan nya bagus malah gereg nya,3,alintame hong1991,Netral
2025-03-19 10:32:47,kasih 5 dulu,5,Hendra Wijaya,Positif
2025-03-19 10:32:34,ini semakin bagus Hero ya juga di rilis jadi bagus monton coba Poto profil di ganti sama yg lebih bagus plis ya monton,5,taufik romdon,Positif
2025-03-19 10:31:56,smoga season ini WS,5,graviella lovly,Positif
2025-03-19 10:31:40,tolong lah moonton setiap siosen pasti di kasih musuh jago tolonglah jadi males main setiap hari kalah mulu,1,Mursyid Nawawi,Negatif
2025-03-19 10:31:07,game nya bagus sih tapi banyak dark sistem,4,Muhammad revan,Positif
2025-03-19 10:30:48,Game buat orang depresi,1,Sunoto Noto,Negatif
2025-03-19 10:30:43,"Mau main aja susah, matcmaking reconnect mulu lama lama males main ini game",5,Uchiha official channel,Positif
2025-03-19 10:30:41,Wajib download,5,aziz sukamaju9,Positif
2025-03-19 10:30:27,banyak yang ngecheat/make rw,3,Mutyara Nita,Netral
2025-03-19 10:30:21,dikasih dark sistem mulu Gua,1,Muhammad subakir,Negatif
2025-03-19 10:30:21,game nya bagus banget 👍👍,5,Ripa Hardonk,Positif
2025-03-19 10:30:15,Malah jd sering lag,5,Pengguna Google,Positif
2025-03-19 10:29:50,"Gua heran kenapa banyak yang suka ML 🤔 jika di bandingkan dengan AOV AOV Jauh lebih baik , baik dari segi grafik, Hero, dan even.y pun jauh lebih baik",5,Dermawansyah,Positif
2025-03-19 10:29:25,bismillah jadikan akun saya hoki moonton🙂🤲,5,yahya edi,Positif
2025-03-19 10:29:01,minta skin epig montoon😭,5,Hoyin,Positif
2025-03-19 10:28:48,kenapa aku ngestak di awal login di tungguin tetep gabisa masuk tolong ya montonn🙏,5,Mun N,Positif
2025-03-19 10:28:42,makin lama makin nguras penyimpanan aja ni game😭,2,Nabila Alfita,Negatif
2025-03-19 10:28:37,"netral 3 bintang, byk toxic player",3,Ardhy Ghony,Netral
2025-03-19 10:28:06,bagus dan asik,4,Muhammad Naufal Zayn Malik,Positif
2025-03-19 10:27:41,"bintang 2 aja lah, soalnya banyak yg pake cheat dan lain sebagainya. moonton kalo boleh ban aja akun² yg pake cheat itu biar mampus sekalian.",2,Aldiyas Ramadhani12,Negatif
2025-03-19 10:27:38,Alucard skin Legend revamp tolong dipercepat 🙏🙏🙏,3,Tito adam Asfarohan,Netral
2025-03-19 10:26:48,alhamdulillah.saiki permainan game ml adalah yg terpopuler untuk kalangan hiburan game sampai menuju lomba 🙌bukan di 1 Negara tapi diribu ribu negara sudah mempunyai nya dan sangat bahagia .semoga mobile legends bisa menyimpulkan apa kelanjutan setiap hari bermain mulai pagi -malam dikalangan manusia ini .. makasih untuk aplikasi ini yg sudah menghibur di sekian banyak nya orangg apalagi akuu . Alhamdulillah aku nyaman meskipun aku masih epic v 😂. makasih banget mobile legends 🙏🙏🙏🤍🤍🤍♥️♥️,5,Muhammad soekarno Kusuma widiantoro,Positif
2025-03-19 10:26:46,bagus banget,5,Vivo Vivo,Positif
2025-03-19 10:26:40,sangat seru kalian harus coba pokonya serunya minta ampun,5,Silfa Cantik banget,Positif
2025-03-19 10:26:39,mantap,5,Suyatman Suyatman,Positif
2025-03-19 10:26:31,gem ini rada2 gila bagi saya,1,Imah Tani,Negatif
2025-03-19 10:25:56,mobile legends sangat seru,5,Ardi Brebes,Positif
2025-03-19 10:25:45,game nya bagus menghilangkan stres,5,A- Lfred,Positif
2025-03-19 10:25:40,game baik bangat kasih hp gratis! :),5,Seiya 2021,Positif
2025-03-19 10:25:29,Saya harap pas afk bintang naik bukan tetap dan saya selalu lost Mulu melawan dark sistem hapus aja mlu bikin emosi 😠😠😠,5,Beta Samuel,Positif
2025-03-19 10:25:23,jangan terlalu banyak di update.,4,Wahid Waliyudin,Positif
2025-03-19 10:25:21,bagus,5,bima Dwi,Positif
2025-03-19 10:25:06,mantap,1,vicko ariyanto,Negatif
2025-03-19 10:24:55,"ini game seru banget ,saking reruna puasaku hampir batan, matep pokoknya ini game seru kali wak, cobain deh ini game, dijamin setres",5,yatmi suratmi,Positif
2025-03-19 10:24:54,Monton semoga lebih baik lagi,5,Rustam Fadlan (Rustam),Positif
2025-03-19 10:24:28,sangat cocok untuk kaum mileneal saat santai maupun berkumpul dengan teman teman,5,Jack Hammer,Positif
